GVKEY,datadate,fyear,tic,conm,curcd,at,bkvlps,ceq,ceql,che,cogs,csho,dlc,dltt,dvc,ebit,ebitda,epsfx,lt,ni,revt,seq,costat,prcc_f,gross profit,gp/at,asset turnover,gross margin,div /share,div yeild,if pro,if div,
35481,31-Dec-21,2021,HQI,HIREQUEST INC,USD,77.352,3.4101,46.735,46.735,1.256,0.171,13.705,0.381,2.856,3.141,9.769,11.332,0.87,30.617,11.85,22.76,46.735,A,20.16,22.589,0.292028648,0.294239322,0.992486819,0.229186428,0.011368374,FALSE,1,
65050,31-Dec-21,2021,GLBZ,GLEN BURNIE BANCORP,USD,442.066,12.5144,35.716,35.716,62.181,0.099,2.854,10,10.499,1.138,5.914,6.314,0.88,406.35,2.516,14.144,35.716,A,14,14.045,0.031771274,0.031995222,0.993000566,0.398738612,0.028481329,FALSE,1,
13041,31-Dec-21,2021,SNV,SYNOVUS FINANCIAL CORP,USD,57317.226,32.8229,4759.655,4759.655,3009.853,14.145,145.01,564.133,904.229,193.695,1270.616,1270.616,4.9,52020.426,760.467,2103.409,5296.8,A,47.87,2089.264,0.036450892,0.036697676,0.993275202,1.335735467,0.027903394,FALSE,1,
16790,31-Dec-21,2021,CBU,COMMUNITY BANK SYSTEM INC,USD,15552.657,38.9919,2100.807,2100.807,1875.064,4.169,53.878,324.72,37.998,91.591,316.583,346.745,3.48,13451.85,189.694,633.655,2100.807,A,74.48,629.486,0.040474499,0.040742556,0.99342071,1.699970303,0.022824521,FALSE,1,
34446,31-Dec-21,2021,SI,SILVERGATE CAPITAL CORP,USD,16005.495,52.9104,1608.834,1608.636,5387.946,1.127,30.403,0,21.078,0,123.645,126.265,2.91,14396.659,78.528,175.65,1608.836,A,148.2,174.523,0.010903943,0.010974356,0.993583831,0,0,FALSE,FALSE,
4699,31-Dec-21,2021,MTB,M & T BANK CORP,USD,155107.16,125.5228,16153.405,16153.405,43209.881,39.006,128.689,1045.476,2918.051,582.967,3370.706,3694.914,13.8,137203.755,1858.746,6105.778,17903.405,A,153.58,6066.772,0.039113423,0.039364901,0.993611625,4.530045303,0.029496323,FALSE,1,
107325,31-Dec-21,2021,MCBC,MACATAWA BANK CORP,USD,2928.751,7.414,254.005,254.005,1151.788,0.515,34.26,0.411,85.45,10.895,46.172,48.672,0.85,2674.746,29.014,82.329,254.005,A,8.82,81.814,0.027934775,0.028110618,0.99374461,0.31800934,0.036055481,FALSE,1,
187164,31-Dec-21,2021,HMST,HOMESTREET INC,USD,7204.091,35.6156,715.339,715.339,65.214,2.238,20.085,41,176.387,21.338,187.525,206.185,5.46,6488.752,115.422,364.27,715.339,A,52,362.032,0.050253668,0.050564325,0.993856206,1.062384864,0.020430478,FALSE,1,
66158,31-Dec-21,2021,OVLY,OAK VALLEY BANCORP,USD,1964.478,17.3094,142.612,142.612,778.267,0.336,8.239,1.372,6.092,2.386,29.388,30.714,2,1821.866,16.337,55.232,142.612,A,17.4,54.896,0.027944319,0.028115357,0.99391657,0.289598252,0.016643578,FALSE,1,
28022,31-Dec-21,2021,BANF,BANCFIRST CORP/OK,USD,9405.612,35.9395,1171.734,1171.734,2050.822,2.674,32.603,0,90.863,45.752,281.832,301.873,5.03,8233.878,167.63,489.753,1171.734,A,70.56,487.079,0.051785998,0.052070296,0.994540105,1.403306444,0.01988813,FALSE,1,
20961,31-Mar-22,2021,ATEX,ANTERIX INC,USD,278.044,10.1376,186.298,186.298,105.624,0.005,18.377,1.512,4.177,0,-47.95,-46.5,-2.07,91.746,-37.519,1.084,186.298,A,57.9,1.079,0.003880681,0.003898664,0.995387454,0,0,FALSE,FALSE,
184167,31-Dec-21,2021,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,19671.9,31.9389,1986.6,1986.6,2344.8,2.7,62.2,1056.3,194.2,101.6,341.9,386.3,3.11,17685.3,192.1,656,1986.6,A,40.67,653.3,0.033209807,0.033347058,0.995884146,1.633440514,0.040163278,FALSE,1,
4685,31-Dec-21,2021,TRMK,TRUSTMARK CORP,USD,17595.636,28.2456,1741.311,1741.311,2266.829,2.661,61.649,245.108,305.86,58.085,286.02,331.833,2.34,15854.325,147.365,664.421,1741.311,A,32.46,661.76,0.037609325,0.037760556,0.995995009,0.942188843,0.02902615,FALSE,1,
39867,31-Dec-21,2021,NRDS,NERDWALLET INC,USD,364.1,3.8608,257.6,257.6,169.8,1.4,66.722,2.4,12.7,0,-18.7,8.4,-0.66,106.5,-42.5,379.6,257.6,A,15.55,378.2,1.038725625,1.042570722,0.996311907,0,0,1,FALSE,
65106,31-Dec-21,2021,OZK,BANK OZK,USD,26530.43,35.8508,4497.263,4497.263,2053.829,3.649,125.444,6.115,1281.429,147.41,859.475,895.4,4.47,21691.07,579.001,1180.417,4836.243,A,46.53,1176.768,0.044355406,0.044492946,0.99690872,1.175106023,0.025254804,FALSE,1,
105538,31-Dec-21,2021,BSRR,SIERRA BANCORP/CA,USD,3371.014,23.739,362.494,362.494,257.528,0.4,15.27,108.846,88.743,13.232,84.218,88.487,2.8,3008.52,43.012,141.155,362.494,A,27.15,140.755,0.041754499,0.041873157,0.997166236,0.866535691,0.0319166,FALSE,1,
7647,31-Dec-21,2021,BAC,BANK OF AMERICA CORP,USD,3169495,30.3742,245358,245358,606085,144,8077.831,227987,279070,6146,48531,50429,3.57,2899429,31978,93851,270066,A,44.49,93707,0.029565278,0.029610711,0.998465653,0.760847807,0.017101547,FALSE,1,
7034,30-Jun-21,2021,MARPS,MARINE PETROLEUM TRUST,USD,0.902,0.451,0.902,0.902,0.902,0,2,0,0,0.196,0.162,0.162,0.08,0,0.162,0.387,0.902,A,4.89,0.387,0.429046563,0.429046563,1,0.098,0.0200409,FALSE,1,
7277,31-Dec-21,2021,MTR,MESA ROYALTY TRUST,USD,2.739,1.3396,2.497,2.497,1.267,0,1.864,0,0,0.787,0.757,0.757,0.41,0.242,0.757,0.908,2.497,A,6.15,0.908,0.33150785,0.33150785,1,0.4222103,0.068652081,FALSE,1,
7279,31-Jan-22,2021,MSB,MESABI TRUST,USD,53.913,2.3472,30.795,30.795,47.727,0,13.12,0,0,54.448,68.243,68.243,5.24,23.118,68.766,70.936,30.795,A,27.98,70.936,1.315749448,1.315749448,1,4.15,0.148320229,1,1,
7959,31-Oct-21,2021,NRT,NORTH EUROPEAN OIL RTY TR,USD,1.409,0.0134,0.123,0.123,1.409,0,9.191,0,0,4.32,3.976,3.976,0.43,1.286,3.977,4.602,0.123,A,10.47,4.602,3.266146203,3.266146203,1,0.470025024,0.044892552,1,1,
8493,31-Dec-21,2021,PBT,PERMIAN BASIN ROYALTY TRUST,USD,2.601,0.0076,0.353,0.353,2.248,0,46.609,0,0,10.722,10.717,10.717,0.23,2.248,10.722,11.806,0.353,A,10.1,11.806,4.539023453,4.539023453,1,0.230041408,0.022776377,1,1,
9346,31-Dec-21,2021,SBR,SABINE ROYALTY TRUST,USD,16.324,1.0227,14.91,14.91,16.187,0,14.579,0,0,46.909,57.85,57.85,3.97,1.414,57.856,60.904,14.91,A,41.68,60.904,3.730948297,3.730948297,1,3.217573222,0.077197054,1,1,
9393,31-Dec-21,2021,SJT,SAN JUAN BASIN ROYALTY TR,USD,9.932,0.0792,3.691,3.691,6.241,0,46.609,0,0,35.97,35.97,35.97,0.77,6.241,35.971,37.624,3.691,A,6.09,37.624,3.788159484,3.788159484,1,0.771739364,0.126722391,1,1,
12964,31-Dec-21,2021,CDZI,CADIZ INC,USD,112.493,0.9302,40.608,40.608,12.253,0,43.656,0.131,68.589,2.727,-17.512,-17.089,-0.84,71.884,-31.249,0.564,40.609,A,3.86,0.564,0.005013645,0.005013645,1,0.06246564,0.016182808,FALSE,1,
14592,31-Dec-21,2021,AB,ALLIANCEBERNSTEIN HOLDING LP,USD,1623.764,16.3516,1621.624,1621.624,0,0,99.172,0,0,357.097,416.326,416.326,3.88,2.14,385.843,416.326,1621.624,A,48.84,416.326,0.256395634,0.256395634,1,3.600784496,0.073726136,FALSE,1,
15350,31-Dec-21,2021,BPT,BP PRUDHOE BAY ROYALTY TRUST,USD,6.002,0.2635,5.638,5.638,6.002,0,21.4,0,0,2.007,7.812,7.812,0.37,0.364,7.811,9.417,5.638,A,3.93,9.417,1.568977008,1.568977008,1,0.093785047,0.02386388,1,1,
18892,31-Dec-21,2021,TKAT,TAKUNG ART CO LTD,USD,11.654,0.1932,2.777,2.777,1.504,0,14.372,0,0,0,-13.445,-13.445,-1.09,8.877,-30.074,0.12,2.777,A,4.05,0.12,0.010296894,0.010296894,1,0,0,FALSE,FALSE,
19033,31-Dec-21,2021,MOXC,MOXIAN (BVI) INC,USD,7.737,0.3356,6.562,6.562,2.507,0,19.555,0,0,0,-2.866,-2.866,-0.14,1.17,-2.74,0.219,6.567,A,2.86,0.219,0.028305545,0.028305545,1,0,0,FALSE,FALSE,
24980,31-Dec-21,2021,CRT,CROSS TIMBERS ROYALTY TRUST,USD,5.089,0.5443,3.266,3.266,1.823,0,6,0,0,6.673,6.673,6.673,1.11,1.823,6.673,7.438,3.266,A,11.46,7.438,1.461583808,1.461583808,1,1.112166667,0.097047702,1,1,
33317,31-Dec-21,2021,UBX,UNTY BIOTCHNLGY INC,USD,124.712,0.9457,59.569,59.569,88.625,0,62.992,7.433,48.503,0,-56.665,-53.785,-1.09,65.143,-60.725,4.784,59.569,A,1.46,4.784,0.038360382,0.038360382,1,0,0,FALSE,FALSE,
35632,31-Dec-21,2021,BBI,BRICKELL BIOTECH INC,USD,29.717,0.2086,24.907,24.907,26.884,0,119.377,0.069,0,0,-40.244,-40.222,-0.49,4.81,-39.474,0.404,24.907,A,0.2289,0.404,0.013594912,0.013594912,1,0,0,FALSE,FALSE,
36356,30-Sep-21,2021,SONN,SONNET BIOTHERAPEUTICS HOLD,USD,28.994,0.3695,22.26,22.26,27.623,0,60.251,0.096,0.031,0,-25.088,-25.076,-1.02,6.734,-24.984,0.484,22.26,A,0.606,0.484,0.016693109,0.016693109,1,0,0,FALSE,FALSE,
39190,31-Dec-21,2021,RANI,RANI THERAPET HOLD INC,USD,124.207,2.405,47.408,47.408,117.453,0,19.712,0,0,0,-51.599,-51.102,-0.44,2.64,-8.331,2.717,47.411,A,16.35,2.717,0.021874774,0.021874774,1,0,0,FALSE,FALSE,
105892,31-Dec-21,2021,MTA,METALLA RYLTY STRMNG LTD,USD,112.623,2.2834,100.551,100.551,2.344,0,44.036,0,10.515,0,-8.431,-6.083,-0.24,12.072,-10.426,2.97,100.551,A,6.93,2.97,0.026371168,0.026371168,1,0,0,FALSE,FALSE,
119314,31-Dec-21,2021,BKNG,BOOKING HOLDINGS INC,USD,23641,150.4408,6178,6178,11177,0,41.066,2132,9288,0,2645,3066,28.17,17463,1165,10958,6178,A,2399.23,10958,0.463516772,0.463516772,1,0,0,FALSE,FALSE,
122175,31-Dec-21,2021,VHC,VIRNETX HOLDING CORP,USD,189.844,2.6501,188.777,188.777,169.272,0,71.233,0,,0,-19.973,-19.969,-0.56,,-39.593,0.035,188.777,A,2.6,0.035,0.000184362,0.000184362,1,0,0,FALSE,FALSE,
186180,31-Dec-21,2021,VOC,VOC ENERGY TRUST,USD,16.005,0.9415,16.005,16.005,0.287,0,17,0,0,8.67,8.354,8.354,0.51,0,8.67,9.302,16.005,A,4.69,9.302,0.581193377,0.581193377,1,0.51,0.108742004,FALSE,1,
237269,31-Dec-21,2021,XBIO,XENETIC BIOSCIENCES PLC,USD,19.815,0.4853,18.391,6.522,18.244,0,13.44,0.027,0,0,-5.746,-5.746,-0.55,1.421,-5.645,1.161,18.394,A,1.29,1.161,0.058591976,0.058591976,1,0,0,FALSE,FALSE,
312079,31-Dec-21,2021,DBVT,DBV TECHNOLOGIES,USD,146.723,0.9034,99.274,99.274,77.301,0,109.884,3.513,7.147,0,-99.534,-95.134,-0.89,47.449,-97.809,5.708,99.274,A,1.6,5.708,0.038903239,0.038903239,1,0,0,FALSE,FALSE,
144122,31-Dec-21,2021,MVBF,MVB FINANCIAL CORP,USD,2792.449,22.6961,274.328,274.328,310.156,-0.005,12.087,11.385,91.63,6.038,61.85,66.048,3.1,2517.146,39.121,135.242,274.328,A,41.52,135.247,0.048433114,0.048431323,1.000036971,0.499544966,0.01203143,FALSE,1,
65228,31-Dec-21,2021,UMPQ,UMPQUA HOLDINGS CORP,USD,30640.936,12.6913,2749.27,2749.27,2761.621,-0.255,216.626,492.247,482.878,184.871,665.586,695.806,1.91,27891.666,420.3,1313.917,2749.27,A,19.24,1314.172,0.042889421,0.042881099,1.000194076,0.853410948,0.044356078,FALSE,1,
2019,31-Dec-21,2021,BK,BANK OF NEW YORK MELLON CORP,USD,444438,47.4989,38196,38196,154765,-4,804.145,14615,25092,1126,7460,9327,4.14,401047,3759,16158,43034,A,58.08,16162,0.036365027,0.036356027,1.000247555,1.400244981,0.024108901,FALSE,1,
16821,31-Dec-21,2021,FBP,FIRST BANCORP P R,USD,20785.275,10.4137,2101.767,2101.767,2543.058,-0.919,201.827,300,477.534,65.364,586.709,623.081,1.31,18683.508,281.025,915.872,2101.767,A,13.78,916.791,0.044107716,0.044063502,1.001003415,0.323861525,0.023502288,FALSE,1,
11856,31-Dec-21,2021,TFC,TRUIST FINANCIAL CORP,USD,541241,47.1036,62598,62545,23755,-45,1327.818,11652,31153,2485,11779,13163,4.47,471970,6440,23027,69271,A,58.55,23072,0.042627961,0.042544818,1.001954228,1.871491424,0.031963987,FALSE,1,
23450,31-Dec-21,2021,NRIM,NORTHRIM BANCORP INC,USD,2724.719,39.5373,237.817,237.817,645.827,-0.32,6.015,0.412,35.371,9.369,65.225,69.699,6,2486.902,37.517,136.869,237.817,A,43.46,137.189,0.050349779,0.050232336,1.002338002,1.557605985,0.03583999,FALSE,1,
10035,31-Dec-21,2021,STT,STATE STREET CORP,USD,314624,69.3666,25387,25387,113001,-30,365.983,1703,14328,779,5958,7062,7.19,287261,2693,12030,27363,A,93,12060,0.038331469,0.038236117,1.002493766,2.128514166,0.022887249,FALSE,1,
157498,31-Dec-21,2021,PCB,PCB BANCORP,USD,2149.735,17.2397,256.286,256.286,203.285,-0.261,14.866,10,7.444,6.655,63.234,66.618,2.62,1893.449,40.103,99.906,256.286,A,21.96,100.167,0.046595045,0.046473635,1.002612456,0.447665815,0.020385511,FALSE,1,
8007,31-Dec-21,2021,WFC,WELLS FARGO & CO,USD,1948068,43.2436,168195,168036,300453,-240,3885.801,50180,149394,2426,35573,43463,4.95,1757958,21548,81732,187606,A,47.98,81972,0.042078613,0.041955414,1.002936426,0.624324303,0.013012178,FALSE,1,
17184,31-Dec-21,2021,SBCF,SEACOAST BANKING CORP/FL,USD,9681.433,22.4042,1310.736,1310.736,737.729,-1.202,58.504,121.565,109.976,22.506,210.972,221.487,2.18,8370.697,124.403,354.971,1310.736,A,35.39,356.173,0.036789285,0.03666513,1.003386192,0.384691645,0.010870066,FALSE,1,
28155,31-Dec-21,2021,TCBK,TRICO BANCSHARES,USD,8614.787,33.6422,1000.184,1000.184,768.421,-1.267,29.73,50.087,84.359,29.724,203.532,215.359,3.94,7614.603,117.655,340.711,1000.184,A,42.96,341.978,0.039696629,0.039549556,1.003718694,0.999798184,0.02327277,FALSE,1,
27871,31-Dec-21,2021,FBK,FB FINANCIAL CORP,USD,12597.686,30.129,1432.602,1432.602,1797.74,-3.365,47.549,40.716,177.429,21.244,331.678,345.567,3.97,11164.991,190.285,613.253,1432.602,A,43.82,616.618,0.048946926,0.048679813,1.005487132,0.446781215,0.010195829,FALSE,1,
36633,31-Dec-21,2021,EBC,EASTERN BANKSHARES INC,USD,23512.128,19.8005,3406.352,3406.352,1231.792,-4.354,172.034,0.017,123.557,51.619,281.808,296.287,0.9,20105.776,154.665,628.314,3406.352,A,20.17,632.668,0.026908156,0.026722975,1.006929656,0.300051153,0.014876111,FALSE,1,
4723,31-Dec-21,2021,USB,US BANCORP,USD,573284,32.5864,48547,48342,29264,-180,1483.502,18941,26150,2630,13621,14118,5.1,517897,7963,23714,54918,A,56.17,23894,0.041679168,0.041365187,1.007590453,1.772832123,0.031561904,FALSE,1,
179048,31-Dec-21,2021,ACBI,ATLANTIC CAP BANCSHARES INC,USD,3819.585,18.3694,373.523,373.523,531.175,-1.012,20.334,0,74.089,,76.607,76.607,2.45,3446.062,50.146,122.932,373.523,I,28.77,123.944,0.032449599,0.032184648,1.008232193,0,0,FALSE,FALSE,
7982,31-Dec-21,2021,NTRS,NORTHERN TRUST CORP,USD,183889.8,53.5074,11131.9,11116.8,70274.8,-57.7,207.762,4615.7,3814.5,593.9,3407.2,3922.8,7.14,171873,1545.3,6488.3,12016.8,A,119.61,6546,0.035597407,0.035283632,1.00889293,2.858559313,0.023898999,FALSE,1,
17150,31-Dec-21,2021,WBS,WEBSTER FINANCIAL CORP,USD,34915.599,36.3014,3293.288,3288.325,461.57,-12.745,90.584,474.986,918.642,145.223,649.289,690.795,4.42,31477.274,408.864,1266.216,3438.325,A,55.84,1278.961,0.036630075,0.036265052,1.010065423,1.603185993,0.028710351,FALSE,1,
2002,31-Dec-21,2021,BPOP,POPULAR INC,USD,75097.899,74.4794,5947.254,5947.254,17965.152,-28.417,79.851,269.751,1059.248,142.29,1902.819,1967.057,11.46,69128.502,934.889,2764.765,5969.397,A,82.04,2793.182,0.037193877,0.036815477,1.01027827,1.78194387,0.021720427,FALSE,1,
21825,31-Dec-21,2021,CFG,CITIZENS FINANCIAL GROUP INC,USD,188409,50.6234,21406,21370,9474,-72,422.137,2005,5801,670,4603,4603,5.16,164989,2319,6986,23420,A,47.25,7058,0.037461055,0.037078908,1.010306327,1.587162461,0.03359074,FALSE,1,
64794,31-Dec-21,2021,UCBI,UNITED COMMUNITY BANKS INC,USD,20946.771,23.752,2125.823,2122.245,2318.51,-7.79,89.35,0,278.432,69.14,474.34,474.34,2.97,18724.526,269.801,736.612,2222.245,A,35.94,744.402,0.035537792,0.035165897,1.010575445,0.773810856,0.02153063,FALSE,1,
31368,31-Dec-21,2021,HAFC,HANMI FINANCIAL CORP,USD,6858.587,21.1602,643.417,643.417,608.965,-2.778,30.407,50,352.218,16.514,151.899,167.988,3.22,6215.17,98.677,256.846,643.417,A,23.68,259.624,0.037853861,0.037448821,1.01081582,0.543098629,0.022934908,FALSE,1,
30416,31-Dec-21,2021,HMNF,HMN FINANCIAL INC,USD,1069.538,24.1032,110.031,110.031,94.143,-0.566,4.565,0,0.392,0,23.821,26.104,3.01,959.507,13.564,46.024,110.031,A,24.6701,46.59,0.043560865,0.043031664,1.012297932,0,0,FALSE,FALSE,
35759,31-Dec-21,2021,HBT,HBT FINANCIAL INC,USD,4314.254,14.2097,411.881,411.881,409.758,-2.257,28.986,61.256,77.03,16.753,98.767,102.895,2.02,3902.373,56.271,166.233,411.881,A,18.73,168.49,0.039054261,0.038531111,1.013577328,0.577968675,0.030857911,FALSE,1,
11842,31-Dec-21,2021,ASB,ASSOCIATED BANC-CORP,USD,35104.253,25.6568,3831.658,3831.658,1025.515,-15.677,149.343,366.161,1889.817,116.061,557.1,631.888,2.18,31079.4,350.994,1127.515,4024.853,A,22.59,1143.192,0.032565627,0.032119043,1.013904028,0.77714389,0.03440212,FALSE,1,
8245,31-Dec-21,2021,PNC,PNC FINANCIAL SVCS GROUP INC,USD,557191,120.681,50686,50686,82254,-292,420,3127,29877,2056,8790,10563,12.7,501465,5674,19763,55695,A,200.52,20055,0.035993044,0.035468986,1.014775085,4.895238095,0.024412717,FALSE,1,
61487,31-Dec-21,2021,BANR,BANNER CORP,USD,16804.872,49.3483,1690.327,1690.327,2434.3,-9.779,34.253,314.49,278.135,57.602,305.578,329.494,5.76,15114.545,201.048,616.916,1690.327,A,60.67,626.695,0.037292459,0.036710544,1.015851429,1.68166292,0.027718195,FALSE,1,
9783,31-Dec-21,2021,KEY,KEYCORP,USD,186346,16.7121,15523,15523,11923,-122,928.85,3156,10323,717,4596,4596,2.62,168923,2625,7561,17423,A,23.13,7683,0.041229755,0.040575059,1.016135432,0.771922269,0.033373207,FALSE,1,
24447,31-Dec-21,2021,BOKF,BOK FINANCIAL CORP,USD,50249.431,78.3393,5363.732,5363.732,2837.41,-38.104,68.468,2343.341,400.087,144.105,1067.371,1169.839,8.95,44881.06,618.121,1935.704,5363.732,A,105.49,1973.808,0.039280206,0.038521909,1.019684828,2.104705848,0.01995171,FALSE,1,
24232,31-Dec-21,2021,HWC,HANCOCK WHITNEY CORP,USD,36531.205,42.31,3670.352,3670.352,4231.836,-28.471,86.749,1665.061,366.299,95.927,792.428,838.206,5.22,32860.853,463.215,1335.616,3670.352,A,50.02,1364.087,0.037340323,0.036560962,1.021316756,1.10579949,0.022107147,FALSE,1,
21616,30-Sep-21,2021,GWB,GREAT WESTERN BANCORP INC,USD,12911.468,21.7987,1201.479,1201.479,1656.599,-11.317,55.117,91.289,249.791,4.408,327.467,327.467,3.67,11709.989,203.258,491.708,1201.479,I,32.74,503.025,0.038959551,0.038083044,1.023015692,0.079975325,0.002442741,FALSE,1,
16705,31-Dec-21,2021,CPF,CENTRAL PACIFIC FINANCIAL CP,USD,7419.089,20.1421,558.219,558.219,328.907,-6.876,27.714,0,146.347,26.959,147.556,158.008,2.83,6860.822,79.894,261.822,558.219,A,28.17,268.698,0.036217115,0.035290317,1.026262117,0.972757451,0.034531681,FALSE,1,
64699,31-Dec-21,2021,FBC,FLAGSTAR BANCORP INC,USD,25483,51.0921,2718,2718,1051,-49,53.198,2080,1617,13,904,988,9.96,22765,533,1854,2718,A,47.94,1903,0.074677236,0.072754385,1.026429342,0.244370089,0.005097415,FALSE,1,
27665,31-Dec-21,2021,FHB,FIRST HAWAIIAN INC,USD,24992.41,20.8382,2656.912,2656.912,1258.469,-20.248,127.502,0,65.804,134.133,498.517,518.024,2.05,22335.498,265.735,734.227,2656.912,A,27.33,754.475,0.030188165,0.029377999,1.027577302,1.052007027,0.038492756,FALSE,1,
19713,31-Dec-21,2021,AUB,ATLANTIC UNION BANKSHRS CRP,USD,20064.796,35.8149,2709.898,2709.898,802.501,-19.789,75.664,117.87,448.943,84.307,422.488,473.22,3.26,17354.725,263.917,713.028,2710.071,A,37.29,732.817,0.036522524,0.03553627,1.027753468,1.114228695,0.029880094,FALSE,1,
2968,31-Dec-21,2021,JPM,JPMORGAN CHASE & CO,USD,3743567,88.0693,259289,259289,1002532,-3703,2944.149,270710,286557,11456,79890,87822,15.36,3449440,48334,127202,294127,A,158.35,130905,0.034967986,0.033978823,1.029111177,3.891107413,0.024572829,FALSE,1,
2005,31-Dec-21,2021,BOH,BANK OF HAWAII CORP,USD,22784.941,35.5653,1431.611,1431.611,560.434,-21.074,40.253,450.49,113.601,110.633,407.819,428.903,6.25,21173.33,253.372,698.069,1611.611,A,83.76,719.143,0.031562206,0.030637297,1.030188993,2.74844111,0.032813289,FALSE,1,
32600,31-Dec-21,2021,CBTX,CBTX INC,USD,4486.001,22.9551,562.125,562.125,950.146,-4.847,24.488,10,54.142,12.889,78.085,82.289,1.45,3923.876,35.598,148.357,562.125,A,29,153.204,0.034151575,0.033071103,1.032671192,0.526339432,0.018149636,FALSE,1,
180183,31-Dec-21,2021,HBCP,HOME BANCORP INC,USD,2938.244,41.2693,351.903,351.903,601.792,-4.248,8.527,4.207,32.835,7.867,76.973,80.057,5.77,2586.341,48.621,121.93,351.903,A,41.51,126.178,0.042943336,0.041497575,1.034839662,0.922598804,0.022225941,FALSE,1,
62654,31-Dec-21,2021,SASR,SANDY SPRING BANCORP INC,USD,12590.726,33.6816,1519.679,1519.679,420.02,-19.79,45.119,141.086,239.85,60.351,366.489,381.011,4.98,11071.047,235.107,552.339,1519.679,A,48.08,572.129,0.045440509,0.043868717,1.035829445,1.337596135,0.027820219,FALSE,1,
63224,31-Dec-21,2021,CVCY,CENTRAL VALLEY CMNTY BANCORP,USD,2450.139,20.7976,247.845,247.845,163.467,-2.998,11.917,0,47.416,5.757,43.258,52.257,2.31,2202.294,28.401,82.861,247.845,A,20.77,85.859,0.035042502,0.033818898,1.036181074,0.483091382,0.023259094,FALSE,1,
3238,31-Dec-21,2021,CBSH,COMMERCE BANCSHARES INC,USD,36689.088,28.2477,3437.298,3437.298,4279.556,-53.46,121.684,3022.967,39.755,122.693,852.114,896.98,4.31,33240.764,530.765,1435.042,3437.298,A,68.74,1488.502,0.0405707,0.039113591,1.037253265,1.008291969,0.014668199,FALSE,1,
29061,31-Mar-22,2021,RVSB,RIVERVIEW BANCORP INC,USD,1740.096,7.1067,157.249,157.249,241.673,-2.425,22.127,0,37.422,4.769,31.714,35.235,0.98,1582.847,21.82,62.069,157.249,A,7.55,64.494,0.037063472,0.035669871,1.039069423,0.21552854,0.028546826,FALSE,1,
26071,31-Dec-21,2021,FCBC,FIRST CMNTY BANCSHARES INC,USD,3194.519,25.3451,427.775,427.775,677.439,-5.635,16.878,1.536,0.77,18.059,84.55,90.467,2.94,2766.744,51.168,139.611,427.775,A,33.42,145.246,0.045467252,0.043703293,1.040362149,1.069972746,0.032015941,FALSE,1,
20019,31-Dec-21,2021,CVBF,CVB FINANCIAL CORP,USD,15883.697,15.3587,2081.503,2081.503,1758.547,-19.42,135.526,644.669,71.204,97.814,349.619,349.619,1.56,13802.194,212.521,467.826,2081.503,A,21.41,487.246,0.030675856,0.029453219,1.04151116,0.721736051,0.033710231,FALSE,1,
4737,31-Dec-21,2021,FHN,FIRST HORIZON CORP,USD,89092,14.3578,7679,7661,16695,-146,533.577,2124,1976,332,1947,2063,1.74,80598,999,3255,8199,A,16.33,3401,0.038174022,0.036535267,1.044854071,0.622215725,0.038102616,FALSE,1,
64979,31-Dec-21,2021,PPBI,PACIFIC PREMIER BANCORP INC,USD,21094.429,30.5786,2886.311,2886.311,306.919,-36.511,94.39,558,403.108,121.887,545.263,577.176,3.58,18208.118,339.889,804.589,2886.311,A,40.03,841.1,0.039873087,0.038142251,1.045378448,1.291312639,0.032258622,FALSE,1,
4674,31-Dec-21,2021,RF,REGIONS FINANCIAL CORP,USD,162938,17.5983,16667,16576,29411,-357,941.908,0,2936,620,4071,4071,2.49,144612,2521,6587,18326,A,21.8,6944,0.042617437,0.04042642,1.054197662,0.658238384,0.030194421,FALSE,1,
17151,31-Dec-21,2021,WSBC,WESBANCO INC,USD,16927.125,40.8167,2548.682,2543.166,1251.358,-37.24,62.307,270.053,188.62,85.667,400.482,402.868,3.53,14233.959,242.26,617.752,2693.166,A,34.99,654.992,0.038694817,0.036494798,1.060283091,1.374917746,0.039294591,FALSE,1,
125580,31-Dec-21,2021,SFST,SOUTHERN FIRST BANKSHARES,USD,2925.548,35.0619,277.901,277.901,167.209,-6.965,7.926,0,64.119,0,78.842,81.161,5.85,2647.647,46.711,110,277.901,A,62.49,116.965,0.039980544,0.037599793,1.063318182,0,0,FALSE,FALSE,
11687,31-Dec-21,2021,ZION,ZIONS BANCORPORATION NA,USD,93200,46.3182,7023,7023,13011,-217,151.625,1193,944,232,1801,1801,6.79,85737,1129,2970,7463,A,63.16,3187,0.034195279,0.031866953,1.073063973,1.530090684,0.024225628,FALSE,1,
64547,31-Dec-21,2021,SSB,SOUTH STATE CORP,USD,41960.032,69.2745,4802.94,4802.94,6843.147,-113.644,69.332,781.239,442.98,135.201,845.308,908.445,6.71,37157.092,475.543,1439.056,4802.94,A,80.11,1552.7,0.037004262,0.034295875,1.078971214,1.950051924,0.024342179,FALSE,1,
136265,31-Dec-21,2021,PACW,PACWEST BANCORP,USD,40443.344,33.4459,3999.63,3999.63,4057.234,-107.095,119.585,0,1005.4,119.443,967.95,1032.879,5.1,36443.714,606.959,1352.656,3999.63,A,45.17,1459.751,0.036093727,0.033445701,1.079173862,0.99881256,0.022112299,FALSE,1,
